Frequency Log(Hz), Gain (dB), Phase (deg)
3.11700142559743, -0.47346358556945, -15.2255300249747
3.1180012598551, -0.458053549442745, -15.2159165071694
3.11899879757696, -0.475406136046369, -15.2239036517917
3.12000141302038, -0.486564607347939, -15.2376753515445
3.12100171914866, -0.460814452839779, -15.2344087599468
3.12199972657543, -0.469771770553944, -15.2561081150434
3.12299910236516, -0.482317697702988, -15.4064339281298
3.12399983183025, -0.478948840574379, -15.3721284555745
3.12499826064999, -0.476085484085371, -15.3216157833767
3.12600166207077, -0.472733209667903, -15.4640614522664
3.12699912758843, -0.471365903452432, -15.490912965673
3.12800153675175, -0.489817554004081, -15.4386996817565
3.129001637549, -0.478293253820336, -15.5242447608728
3.12999944058725, -0.477549832103766, -15.519673329013
3.13099854618975, -0.479596014206059, -15.5888472589593
3.13199894012825, -0.498646358569481, -15.6485428122544
3.1330006082406, -0.493676800374511, -15.6083423212028
3.13399997139471, -0.482259668121867, -15.7861942446972
3.13500059703499, -0.48898473401549, -15.7634392940252
3.13599892250672, -0.490589190478094, -15.7638638491125
3.13699849889615, -0.500795091911612, -15.9348449636618
3.13799931231875, -0.495053133277903, -15.8253624583829
3.13900134895547, -0.498461963945326, -15.7903322304742
3.14000107893955, -0.504772533683137, -15.913595577743
3.14099851286627, -0.491130105693786, -15.9048589015506
3.14200066126583, -0.504291298098017, -15.9977376201788
3.14300050249876, -0.493518357565722, -16.0769936903771
3.14400153106564, -0.508247189107213, -16.05417290222
3.14500025761328, -0.519315149914376, -16.065759102484
3.14600016061067, -0.519051089262151, -16.1224804324764
3.14700122667788, -0.510532263185421, -16.0364547421423
3.14799999055359, -0.510271361312878, -16.2478463193913
3.14899990683696, -0.505192632665657, -16.1765537093876
3.15000096231327, -0.520619067328634, -16.2602237530383
3.15099971564673, -0.506822542923525, -16.3729188581439
3.15199959772994, -0.508690147699735, -16.185847865104
3.15300059551184, -0.508632908334222, -16.3146024220255
3.15399929141593, -0.529219006400894, -16.4212148302544
3.1549990927915, -0.510224485346027, -16.4302228284058
3.15599998674957, -0.532140870965044, -16.4950292389303
3.15699857930677, -0.515848965765503, -16.4612406803655
3.15800162781593, -0.527528710275881, -16.5538460306345
3.15899899939745, -0.523014230007311, -16.4896102818466
3.16000080153694, -0.524720493623218, -16.5490017874297
3.16100029810203, -0.523878452820635, -16.6927717405593
3.16200084214287, -0.524381904385688, -16.6572030620391
3.16299908638987, -0.531860522033988, -16.6896080475108
3.16399836851511, -0.529303878625292, -16.7267011831005
3.16499867610675, -0.514775585943307, -16.6839175060423
3.1659999968149, -0.522586407245534, -16.6992850779035
3.16699901416153, -0.525134950499827, -16.9214155548695
3.1679990353348, -0.538770699207447, -16.8578108872099
3.16900004814035, -0.545459736603658, -16.8598962150442
3.16999875899907, -0.555381033358253, -16.9089623180267
3.17099845239999, -0.549495143682994, -16.8639803165585
3.17199911630265, -0.54622022813305, -17.0083563395453
3.17300073872762, -0.530689434257042, -17.0460569406449
3.17400005640436, -0.562070899104271, -17.0135564082782
3.17500032381152, -0.55065447388372, -17.1101773105457
3.17600152912163, -0.536351537926843, -17.0762858694652
3.17700043160047, -0.532418144821025, -17.1675865081782
3.17800026338307, -0.542247170988825, -17.2796785378241
3.17900101279226, -0.561874835879106, -17.2658265164166
3.1799994614645, -0.562309335017601, -17.2680910607513
3.18099881935386, -0.55722913348998, -17.3503237793239
3.18199907493188, -0.557173293318729, -17.3546562432738
3.1830002167297, -0.559843693609056, -17.3767925842717
3.18399905598808, -0.560762216599772, -17.4018051321454
3.18499877334143, -0.573412543356936, -17.5523783806106
3.18599935746755, -0.556507707394982, -17.4207915232767
3.1870007971033, -0.559853469221913, -17.5842706031881
3.18799993283098, -0.555778378192233, -17.5748265118138
3.18899991622269, -0.568335090958677, -17.5327245977614
3.1900007361599, -0.569432065744957, -17.6971894115392
3.19099925503623, -0.569596674714705, -17.6595757860154
3.1919986027911, -0.566497170657041, -17.70631170793
3.19299876844898, -0.573912549105509, -17.7329084083173
3.19399974109229, -0.576808713588615, -17.834636207165
3.19500150986138, -0.578051385142921, -17.7628491098144
3.1960009732095, -0.565658883060996, -17.8615613357075
3.19700122538, -0.58597579506341, -17.8582055806237
3.19799917909668, -0.570470640118122, -17.9728049265914
3.19900098390036, -0.580055905071636, -17.906249749366
3.20000048311739, -0.57725418515931, -18.0230550797833
3.20100074272445, -0.587573545889318, -18.066707357035
3.20199870384354, -0.583628746419791, -18.026459258914
3.20300045973997, -0.575908832308934, -18.1144190792456
3.20399991027459, -0.598932527831715, -18.3058950544183
3.205000093415, -0.592280029925346, -18.2645831498555
3.20600099883054, -0.58013222373501, -18.2192766520825
3.20699960279259, -0.590578968116039, -18.2087228551672
3.20799892240952, -0.59772663215688, -18.4261322204575
3.20899894748532, -0.601353277366594, -18.3905576445584
3.2099996678795, -0.600637524756796, -18.3975321888368
3.21100107350707, -0.614474613826037, -18.5112434447065
3.21200017538287, -0.596142612180749, -18.5203904986405
3.21299995620822, -0.604314513225207, -18.5560807944195
3.21400040603014, -0.604483554443814, -18.6210163992708
3.21499855649084, -0.601506573140298, -18.5623070780912
3.21600032148247, -0.608597874989452, -18.6658886285019
3.21699978107049, -0.598400825435999, -18.7694065695096
3.21799988394631, -0.594850794450137, -18.6812654672182
3.21900062039588, -0.618105733259753, -18.7706478641713
3.21999905616802, -0.608580051778543, -18.8416986720346
3.2210010375788, -0.622192190170047, -18.7936303413841
3.2220007125909, -0.623250287612148, -18.8544872512675
3.22300099626282, -0.621752268438339, -18.8328419072335
3.22399898133631, -0.620910199156853, -18.8884031737877
3.2250004606179, -0.613063335173842, -19.0518526084435
3.2259996358092, -0.622593560720187, -19.0707300201642
3.22699939533507, -0.624778693349726, -19.0052347220877
3.22799972989414, -0.62522466465243, -19.14777573691
3.22900063023767, -0.631355629001257, -19.1405384348949
3.229999229151, -0.636528415175174, -19.2991103127748
3.23100124011369, -0.63378217434798, -19.2575956446686
3.23200094454179, -0.632290278448646, -19.2990740127293
3.23300119137958, -0.626425121341091, -19.2947281650087
3.23399913978802, -0.634768909599896, -19.3857892098536
3.2350004509513, -0.638893279762893, -19.3903520273308
3.23599945879691, -0.642253730211705, -19.3558324077922
3.23699898623904, -0.641792421861943, -19.5393917454172
3.23799902442635, -0.648102166715829, -19.5324378168628
3.23899956455855, -0.638880820154657, -19.6168270038733
3.24000059788624, -0.645699859305523, -19.629473640252
3.24099932917284, -0.65674237238146, -19.6148052567126
3.24200132926794, -0.653359808941322, -19.6976025711441
3.24300102287844, -0.651123764700653, -19.7494031066344
3.24400118795988, -0.653582655004793, -19.8148790756515
3.24499905498727, -0.668097787930666, -19.8308830101287
3.2460001438205, -0.663463955972512, -19.930460726156
3.24699893035764, -0.660967477466795, -19.8758609507
3.24800090916488, -0.67452679638444, -20.0062948526447
3.2490005815854, -0.674854037182871, -19.9734710357966
3.25000068760748, -0.668100835295362, -20.0923563062115
3.25100121896064, -0.665832634229801, -20.0913844834857
3.25199945057821, -0.662506553323095, -20.1376461673137
3.25300081423475, -0.665942424291333, -20.2047356513802
3.2539998743324, -0.675065802474395, -20.2928439183481
3.25499933960514, -0.683283595431491, -20.3452727869324
3.25599920199009, -0.689918493770717, -20.260317984022
3.2569994534725, -0.688257788786706, -20.3066546906013
3.25800008608557, -0.68535868142204, -20.4501282537794
3.25900109191031, -0.691503168961231, -20.4175868186147
3.2599997958203, -0.68369556919505, -20.4735261826239
3.26099886952085, -0.681122620603782, -20.517555713314
3.26200096020906, -0.705474337626168, -20.667552277029
3.26300074399605, -0.701478979435544, -20.5137525822687
3.26400087429001, -0.702389344679142, -20.6609572287043
3.26499870668957, -0.688971407045219, -20.6160685574906
3.26599951309929, -0.700582612134988, -20.6324710870424
3.2670006431298, -0.69851054952357, -20.8572126891279
3.26799947067493, -0.708543536566629, -20.8771954212517
3.26900123143088, -0.720843938155897, -20.9077307466909
3.27000068680268, -0.708388162623648, -20.9409979223133
3.27100044793486, -0.717108339158809, -20.914643752188
3.27200050744325, -0.707730330338853, -20.9397478762187
3.27300085798916, -0.717659892472998, -21.090730837958
3.27399890962964, -0.709940111846611, -21.0773163533039
3.27499982636105, -0.727811583575604, -21.1032592903924
3.27600101237317, -0.738118626340181, -21.2312321896867
3.27699989564272, -0.727101591547427, -21.1981979312263
3.27799904572412, -0.730576247463893, -21.27067723982
3.27900100860105, -0.730019818698509, -21.3403605899512
3.28000066516452, -0.734746878288482, -21.3424905892654
3.28100056736865, -0.738553571453342, -21.4020182169975
3.28200070824056, -0.743571862398322, -21.5385949611696
3.28300108085118, -0.742654502891564, -21.5897761490816
3.28399915445508, -0.759060902054535, -21.5443936116758
3.28499997573994, -0.743873687074137, -21.632609133168
3.28600100822556, -0.751440565248274, -21.648779412191
3.28699973867395, -0.752464176285725, -21.693139412365
3.28800117911101, -0.757645582279894, -21.7743975658458
3.28900031563631, -0.765181019572021, -21.8163197903895
3.28999964806923, -0.76534258190388, -21.8514885277321
3.29099916978897, -0.762749688170034, -21.7318200060345
3.29199887421708, -0.78364370684327, -21.9628401691932
3.2930012269153, -0.772442569958739, -22.015381007372
3.29399880509506, -0.774883884349308, -22.0556219808838
3.29499901859806, -0.775790662698538, -22.069452448094
3.29599938891535, -0.793569626214055, -22.1076548722704
3.29699990967756, -0.771804574877137, -22.1467875717793
3.2980005745566, -0.780713181169678, -22.3092034601192
3.29899893908692, -0.789156339818697, -22.1914411003877
3.29999987899284, -0.794361849062756, -22.2999441889487
3.30100094426549, -0.784271248763003, -22.3989106479233
3.30199970735029, -0.797941547509544, -22.3773644445652
3.30300101047984, -0.800599912620544, -22.5151666521091
3.30400001032864, -0.794727597870403, -22.4411042442735
3.30499912220679, -0.812509219177098, -22.6128284126307
3.30600073927251, -0.799354729642693, -22.6527876104111
3.30700005161464, -0.809755419563524, -22.6963264302249
3.3079994579972, -0.818903892191279, -22.7820792523188
3.30899895249898, -0.831876446651755, -22.8018619654357
3.3100009064394, -0.826134779039366, -22.7830743392471
3.31100055410746, -0.821295100494774, -22.7146973452506
3.31200027237834, -0.82142952217605, -22.9423159725528
3.31300005548701, -0.83247818071192, -22.9830505905472
3.31399989770702, -0.837911941936986, -22.9150740515579
3.3149997933504, -0.836090259149104, -23.0757998095227
3.31599973676745, -0.828634790513307, -23.0740893480263
3.3169997223466, -0.851570284290092, -23.1308100414794
3.31799974451422, -0.84568632667967, -23.2580595717683
3.31899979773445, -0.854037532117756, -23.2148120174025
3.31999987650906, -0.842790726619305, -23.3432725172474
3.32099997537725, -0.862217990408489, -23.4176959186205
3.3220000889155, -0.857216564609254, -23.3982804595636
3.32300021173739, -0.881101345255599, -23.4680194089626
3.32400033849343, -0.868523183481195, -23.4659699726844
3.32500046387092, -0.867568446107732, -23.5425937653241
3.32600058259373, -0.864061398747921, -23.6807155244503
3.32700068942219, -0.877468617738172, -23.6719622190042
3.32800077915286, -0.869085799285405, -23.7121136712687
3.32900084661842, -0.88569293615305, -23.6789610277371
3.33000088668746, -0.887286062053196, -23.7758410043915
3.33100089426433, -0.886303140968237, -23.8248684093405
3.33200086428896, -0.898228966241524, -23.8743232477691
3.3330007917367, -0.903539601123924, -23.8477688343444
3.33400067161817, -0.911472270547333, -24.0394127025365
3.33500049897903, -0.893576869080901, -24.0307515998824
3.3360002688999, -0.905104033205865, -24.1122623359405
3.33699997649611, -0.909640750161699, -24.1049027078073
3.33799961691759, -0.911053157881033, -24.1943551186082
3.33899918534867, -0.897686042213013, -24.1922693550071
3.34000089554095, -0.905967089957065, -24.2904522644716
3.34100030058155, -0.916994940068853, -24.3209832361053
3.34199961940169, -0.91832813315492, -24.3923289793769
3.34300105058159, -0.935906177274774, -24.3830980050244
3.34400017789228, -0.943587072140918, -24.5470856229558
3.34499920505607, -0.942276611123313, -24.6052774448902
3.34600031558993, -0.949679268002389, -24.6947524021877
3.346999123728, -0.949652121800003, -24.7396670008587
3.3479999961365, -0.953872900115495, -24.6553996955865
3.34900074027468, -0.947414545991668, -24.7997181453672
3.34999918370013, -0.949057367744475, -24.7884927106473
3.35099966308349, -0.96718651799255, -24.8897205698009
3.35200000104604, -0.971512148743898, -24.9627889239667
3.35300019327269, -0.96152747635768, -25.0562062777006
3.35400023548018, -0.96854392621552, -25.0614682061947
3.355000123417, -0.971298304184967, -25.0141764164538
3.35599985286317, -0.965779609744069, -25.0954837812763
3.3569994196301, -0.958674720642271, -25.148868169058
3.35800094802193, -0.979816231074248, -25.2919156978504
3.35900017209777, -1.00023175950825, -25.2809068558424
3.35999922112733, -0.977402910638607, -25.3326930195361
3.3610002048588, -0.985626716185758, -25.436970855827
3.3620009957244, -0.993684887123774, -25.4543510804903
3.36299948566265, -1.01553389813191, -25.5438539141798
3.36399988376562, -1.0193361845064, -25.5733023996997
3.36500007717872, -1.01288495682232, -25.6351726508793
3.36600006202461, -1.01841417126548, -25.7440027058874
3.36699983445565, -1.01810479205515, -25.7089378444617
3.36799939065373, -1.02801740767649, -25.8236160912137
3.36900080205864, -1.03286853757014, -25.7377091064597
3.36999990968523, -1.02472390781836, -25.899743888376
3.37100085550565, -1.02327340221044, -25.8616655631165
3.37199949968696, -1.03689695662207, -25.9484458124495
3.37299996521292, -1.03740147110112, -25.9376002672909
3.37400018278198, -1.04531176479413, -26.0794759393344
3.37500014881436, -1.04905486727678, -26.2122268466053
3.37599985975849, -1.04640504436703, -26.1945522898978
3.37699931209082, -1.04932663822943, -26.2067928821185
3.37800053498238, -1.0568228117608, -26.4132065169136
3.37899945496189, -1.06501874031225, -26.2781417941438
3.38000012926693, -1.06174055564749, -26.4534726918635
3.38100052185388, -1.06444764448821, -26.4519786210366
3.38200062937299, -1.06796975443726, -26.4873741310749
3.38300044850153, -1.0758169490324, -26.6030904101158
3.38399997594366, -1.08314476367814, -26.6308734861178
3.38499920843023, -1.08628276499744, -26.5971876466466
3.38600013828675, -1.10068664550538, -26.7725903262435
3.38700075755305, -1.08626132653149, -26.7592243600085
3.38799907668007, -1.09420172809255, -26.9427150507819
3.3889990698984, -1.11107516058473, -26.8799488832279
3.39000072040027, -1.11206037786066, -26.9652127325452
3.39100006602485, -1.10675717021864, -26.96814332061
3.39199908554776, -1.10690679361658, -27.1135680478885
3.39299973960645, -1.11975484618775, -27.1922025426331
3.39400005251124, -1.11475502254571, -27.0817390367004
3.39500002132278, -1.13687270954259, -27.274719557078
3.39599964312658, -1.13492511045296, -27.360126128792
3.39700086068774, -1.13719836682609, -27.2943508232702
3.39799977536135, -1.12572347111249, -27.4740205435892
3.39900027116139, -1.13402464270095, -27.4278117175498
3.40000039965217, -1.14430736278293, -27.5096480803557
3.40100015807689, -1.15026169600852, -27.6592218673354
3.40199954370266, -1.15261740211898, -27.7205065473159
3.40300047278145, -1.17187035140546, -27.7274518853817
3.40399910029804, -1.15778155028815, -27.6796708082291
3.40499925712033, -1.16279941283208, -27.8069217143728
3.40600092743295, -1.17321042820716, -27.7704718622018
3.40700029277721, -1.18110269815158, -27.9433683303133
3.40799926073699, -1.18712116353529, -27.9448872394273
3.40899972141295, -1.18050131633605, -28.0460279418509
3.40999977095989, -1.1759407890828, -28.0107599959313
3.41099940692372, -1.20503913340629, -28.163812935426
3.4120005064756, -1.19129175630348, -28.2746661562556
3.41299930368214, -1.21411726429137, -28.3034095378647
3.41399955105919, -1.19558220346954, -28.2746028752153
3.41499936667315, -1.2082530363194, -28.428393634219
3.4160006105852, -1.20492325397701, -28.5113252878834
3.41699955148861, -1.22029319583804, -28.4691628113709
3.41799990759421, -1.23783228616656, -28.6819783738935
3.41899981432192, -1.22728330286091, -28.6384226446359
3.41999926948281, -1.23718704945543, -28.6874892686388
3.42100011196262, -1.23235729585177, -28.7817504654626
3.42200049009597, -1.25885589471546, -28.8952426509352
3.42300040179098, -1.27345829615687, -28.8953106298023
3.4239998449761, -1.27544841863, -28.9513265116827
3.42500064177263, -1.26423731413208, -29.0063261377264
3.42599913761457, -1.27677272136809, -29.1325091065438
3.4270007904531, -1.26917390110133, -29.1689051631498
3.42800013840361, -1.28027856747275, -29.2336684754379
3.42900080695251, -1.29835049038066, -29.231168464822
3.42999917513582, -1.29638722571086, -29.3396908413999
3.43100065096009, -1.30525131225481, -29.369883756174
3.43199982270996, -1.29808457114548, -29.4325127178638
3.43300028272883, -1.29856436432235, -29.4794187437267
3.43400023010019, -1.32362614889559, -29.4857220641647
3.4349996630701, -1.31018952939309, -29.6253102680169
3.4360003584536, -1.33166206804352, -29.6201866327441
3.4370005278076, -1.33224778095098, -29.7545114633254
3.43800016946755, -1.34719830014434, -29.7351574192075
3.43899928178682, -1.34178044271507, -29.8894053246356
3.43999962538423, -1.35769739948178, -29.8498425293371
3.44099942830351, -1.3295025985082, -30.0417657614367
3.44200044313297, -1.35967495899728, -30.0843133360343
3.44299915600631, -1.35401311290951, -30.1242836847412
3.44400081576695, -1.37091574940426, -30.2021681520785
3.44500017060774, -1.3600724686247, -30.2208720345639
3.44600070724767, -1.36361652253476, -30.3532127357575
3.44700067819475, -1.36697623843687, -30.3576764394717
3.44800008205992, -1.376934268238, -30.3853190845221
3.44900064357024, -1.40414413720524, -30.5695823799511
3.45000062733646, -1.37744341126155, -30.5378362239731
3.45100003205231, -1.40375655799571, -30.5797223343007
3.45200057064507, -1.41037618898232, -30.7906189322723
3.4530005197443, -1.4041363650697, -30.6912374002617
3.45399987812503, -1.42093700260922, -30.7941823547545
3.45500034699562, -1.4556643753577, -30.7777136154122
3.45600021492054, -1.42530461577197, -30.9535188728435
3.45699948075459, -1.40895981330463, -31.016289848378
3.45799983406806, -1.43190934471989, -30.9385416890605
3.45899957527645, -1.46552319976048, -31.0815182818556
3.46000038624321, -1.46086896830842, -31.1817124047248
3.46100057524928, -1.47513825606263, -31.2432360016121
3.46200014129038, -1.46887576036553, -31.1699439120519
3.46300075472008, -1.49277169015602, -31.3732126185915
3.46400073553709, -1.46378605622815, -31.4415793214195
3.46500008281288, -1.48751749612629, -31.4061857444979
3.46600045547196, -1.49015248905812, -31.6002382725898
3.46700018514696, -1.49855842939523, -31.6994051918832
3.4679992709836, -1.51450941691145, -31.6115748451589
3.4689993605581, -1.53001461856582, -31.7213615575075
3.47000044167513, -1.5070125716484, -31.7483188779029
3.47099922053151, -1.52776369755313, -31.976522105215
3.47200061890541, -1.54873611607045, -31.8887656895415
3.47299971356087, -1.53381633627978, -31.8646534505916
3.47399977417188, -1.5261282587666, -32.1182999705651
3.47500078880388, -1.54798811766067, -32.0442488877287
3.47599950148068, -1.54673018779589, -32.194119886974
3.47700077775805, -1.5625218589831, -32.1501039452895
3.47799975087807, -1.57178100436015, -32.2584453648305
3.47899965320502, -1.58876722305101, -32.354133527119
3.48000047306087, -1.57848619872306, -32.3766759603025
3.48100059534487, -1.5975070861191, -32.5249633244288
3.48200001957411, -1.61289873069377, -32.5861132439732
3.48300034139892, -1.61061489839692, -32.6189330760131
3.48399995690279, -1.61857318869542, -32.6355616048209
3.48500045445688, -1.62268040909583, -32.7485043225449
3.48600023756555, -1.62902042457862, -32.7522614165045
3.48699930586573, -1.63879187213662, -32.8187992220421
3.48799923686023, -1.65066693064174, -32.9114614821554
3.48900001932818, -1.63913404598985, -32.9761525370823
3.49000007151029, -1.64402544413192, -33.1078673373715
3.4909993931496, -1.66509159028893, -33.1275535184548
3.49199954738737, -1.67180024941666, -33.1732755204217
3.49300052320511, -1.67782190763993, -33.1991912784992
3.49400075344704, -1.7022333194126, -33.2874438374048
3.49500023795955, -1.70283299065755, -33.5056208908266
3.49600052564991, -1.70654797997601, -33.4535922061352
3.4970000602141, -1.69746929774735, -33.5477917831176
3.49800038349298, -1.72511737719088, -33.5563014479911
3.49899994638182, -1.72715755694603, -33.5663890137497
3.50000028368695, -1.74984789888986, -33.6554901572754
3.50099985346972, -1.73456488020689, -33.8331109848507
3.50200018353377, -1.74631551044543, -33.8003638873463
3.50299973907331, -1.74876193621753, -33.9237683840684
3.5040000409212, -1.77278958776798, -34.0439386254088
3.50499956137125, -1.78891693873492, -34.0313672860501
3.50599981431742, -1.78788907412628, -34.0686269286177
3.50699927911992, -1.79125069986034, -34.163520915297
3.50799946276568, -1.80198182574459, -34.2563568414493
3.50900035501878, -1.8023803472716, -34.2894635417604
3.51000044579158, -1.81609475392504, -34.3186808663042
3.51099973531686, -1.82455801610715, -34.4982033652178
3.51199971685784, -1.82149057354091, -34.4585236561833
3.51300038036747, -1.84034266246808, -34.5152031670605
3.51400022969683, -1.84557073384231, -34.6654939371053
3.51499926516859, -1.85274338895903, -34.7300546700192
3.51600044578286, -1.86701683155955, -34.8235714275565
3.51699932367934, -1.87864581475487, -34.8301467126305
3.51800032705101, -1.8790055601023, -34.9566603993701
3.51900049766847, -1.89781073582885, -34.9901369271769
3.51999983597902, -1.89735624732807, -34.9818986883857
3.52099980483673, -1.91097615497078, -35.1001151505483
3.52200039461799, -1.91274440437236, -35.2143109836464
3.52300014007657, -1.92079923310844, -35.2740736613284
3.52400049407574, -1.93386183670869, -35.2577843434657
3.52499999814705, -1.92795235592132, -35.4185701211503
3.52600009852317, -1.9424326919739, -35.5006686821598
3.52699934348029, -1.95688588868167, -35.5687414692733
3.52800061166888, -1.9729681490205, -35.6069528108954
3.52899957673728, -1.97024263269134, -35.6003361694017
3.53000054648593, -1.98743729259423, -35.7020169783477
3.5310006435959, -1.98193384938679, -35.8382206255019
3.5319998687898, -1.9926773017765, -35.8158517484811
3.53299964534128, -1.99808767510365, -35.9113775662685
3.53399996417558, -2.00195722429888, -36.0066404195608
3.53499940026224, -2.01023377956853, -36.0874157683396
3.53599936715549, -2.01751441420671, -36.1154609544303
3.53699985591832, -2.03763015803692, -36.2019412024286
